N,accepted_blocks,accumulated_work_per_block,active_fraction,active_miner_seconds,actual_hashes_per_accepted_block,aggregate_hashrate_hps,co2_kg,difficulty_mode,domain_M_total,duplicate_header_attempts,energy_per_accepted_block_kwh,energy_per_tx_kwh,final_difficulty,first_block_time_s,hardware,idle_fraction,idle_miner_seconds,initial_difficulty,mean_block_interval_s,mean_difficulty,mean_target_str,median_block_interval_s,n_templates,per_miner_hashrate_hps,protocol,seed,share_exhaust_time_s,sim_seconds,sleep_miner_seconds,t_target,template_exhaustion_rate,template_exhaustions,throughput_tx_per_s,total_attempts,total_energy_j,total_energy_kwh,total_hashes,unique_header_attempts
100,14,8.46e+16,1.0,1020000.0,1.0272857142857142e+17,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.6135178571428571,0.0003067589285714286,8.46e+16,1458.2215410252504,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,667.8327543675337,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,461.653004267313,19,1410000000000.0,independent_header_pow,81,1200.0,10200.0,0.0,600.0,0.21052631578947367,4,2.7450980392156863,1438199999999999900,30921300.0,8.58925,1.4382e+18,1438199999999999900
100,18,8.46e+16,1.0,1020000.0,7.990000000000002e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.47718055555555555,0.00023859027777777778,8.46e+16,401.11670089314185,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,563.8142014626706,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,339.4650464262468,22,1410000000000.0,independent_header_pow,83,1200.0,10200.0,0.0,600.0,0.13636363636363635,3,3.5294117647058822,1438200000000000100,30921300.0,8.58925,1.4382000000000003e+18,1438200000000000100
100,18,8.46e+16,1.0,1020000.0,7.990000000000002e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.47718055555555555,0.00023859027777777778,8.46e+16,228.45823128161913,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,565.1655088818559,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,319.21787015321206,21,1410000000000.0,independent_header_pow,82,1200.0,10200.0,0.0,600.0,0.09523809523809523,2,3.5294117647058822,1438200000000000200,30921300.0,8.58925,1.4382000000000003e+18,1438200000000000200
100,12,8.46e+16,1.0,1020000.0,1.1984999999999998e+17,141000000000000.0,3.8222162500000008,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.7157708333333335,0.0003578854166666667,8.46e+16,752.6977307216986,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,671.547220494795,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,419.02696522647375,17,1410000000000.0,independent_header_pow,85,1200.0,10200.0,0.0,600.0,0.23529411764705882,4,2.3529411764705883,1438200000000000000,30921300.000000004,8.589250000000002,1.4381999999999997e+18,1438200000000000000
100,11,8.46e+16,1.0,1020000.0,1.3074545454545453e+17,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.7808409090909091,0.00039042045454545454,8.46e+16,455.66943128665815,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,927.5946838204012,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,721.0735940994541,17,1410000000000.0,independent_header_pow,84,1200.0,10200.0,0.0,600.0,0.29411764705882354,5,2.156862745098039,1438200000000000100,30921300.0,8.58925,1.4381999999999997e+18,1438200000000000100
100,16,8.46e+16,1.0,1020000.0,8.98875e+16,141000000000000.0,3.8222162500000008,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.5368281250000001,0.00026841406250000004,8.46e+16,124.78312769444327,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,671.030330862937,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,497.5891327358029,20,1410000000000.0,independent_header_pow,86,1200.0,10200.0,0.0,600.0,0.15,3,3.1372549019607843,1438200000000000100,30921300.000000004,8.589250000000002,1.4382e+18,1438200000000000100
100,18,8.46e+16,1.0,1020000.0,7.990000000000002e+16,141000000000000.0,3.8222162500000008,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.47718055555555566,0.00023859027777777783,8.46e+16,306.73900660223194,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,575.2963668423288,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,449.1119588659085,22,1410000000000.0,independent_header_pow,87,1200.0,10200.0,0.0,600.0,0.13636363636363635,3,3.5294117647058822,1438200000000000200,30921300.000000004,8.589250000000002,1.4382000000000003e+18,1438200000000000200
100,19,8.46e+16,1.0,1020000.0,7.569473684210528e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.4520657894736842,0.0002260328947368421,8.46e+16,1234.1171890083106,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,491.31886590618575,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,287.4069946207428,23,1410000000000.0,independent_header_pow,88,1200.0,10200.0,0.0,600.0,0.13043478260869565,3,3.7254901960784315,1438200000000000200,30921300.0,8.58925,1.4382000000000003e+18,1438200000000000200
100,23,8.46e+16,1.0,1020000.0,6.25304347826087e+16,141000000000000.0,3.8222162500000008,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.3734456521739131,0.00018672282608695655,8.46e+16,120.52860930715319,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,446.0729528348656,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,266.20156435018015,25,1410000000000.0,independent_header_pow,89,1200.0,10200.0,0.0,600.0,0.04,1,4.509803921568627,1438199999999999800,30921300.000000004,8.589250000000002,1.4382000000000003e+18,1438199999999999800
100,16,8.46e+16,1.0,1020000.0,8.988749999999998e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.536828125,0.0002684140625,8.46e+16,1440.3982148533269,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,452.09212838364726,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,312.44468846393875,20,1410000000000.0,independent_header_pow,90,1200.0,10200.0,0.0,600.0,0.15,3,3.1372549019607843,1438200000000000200,30921300.0,8.58925,1.4381999999999997e+18,1438200000000000200
100,27,8.46e+16,1.0,1020000.0,5.3266666666666664e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.3181203703703704,0.00015906018518518518,8.46e+16,1160.0465117021056,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,342.8592828312939,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,292.7143388868037,29,1410000000000.0,independent_header_pow,92,1200.0,10200.0,0.0,600.0,0.034482758620689655,1,5.294117647058823,1438199999999999800,30921300.0,8.58925,1.4382e+18,1438199999999999800
100,11,8.46e+16,1.0,1020000.0,1.3074545454545454e+17,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.7808409090909091,0.00039042045454545454,8.46e+16,967.9561185956525,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,736.4727471110352,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,753.5151675311386,14,1410000000000.0,independent_header_pow,91,1200.0,10200.0,0.0,600.0,0.14285714285714285,2,2.156862745098039,1438200000000000000,30921299.999999996,8.58925,1.4382e+18,1438200000000000000
100,25,8.46e+16,1.0,1020000.0,5.7528e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.34357,0.000171785,8.46e+16,348.44787244985463,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,407.3689967195262,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,244.60458573568667,28,1410000000000.0,independent_header_pow,93,1200.0,10200.0,0.0,600.0,0.07142857142857142,2,4.901960784313726,1438200000000000100,30921300.0,8.58925,1.4382e+18,1438200000000000100
100,14,8.46e+16,1.0,1020000.0,1.0272857142857144e+17,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.6135178571428571,0.0003067589285714286,8.46e+16,449.261507408944,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,739.911941104138,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,367.41813834913955,19,1410000000000.0,independent_header_pow,94,1200.0,10200.0,0.0,600.0,0.21052631578947367,4,2.7450980392156863,1438199999999999800,30921300.0,8.58925,1.4382000000000003e+18,1438199999999999800
100,16,8.46e+16,1.0,1020000.0,8.98875e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.536828125,0.0002684140625,8.46e+16,1175.0188446406141,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,597.3383989999271,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,408.887003073698,18,1410000000000.0,independent_header_pow,97,1200.0,10200.0,0.0,600.0,0.05555555555555555,1,3.1372549019607843,1438199999999999600,30921299.999999996,8.58925,1.4382e+18,1438199999999999600
100,21,8.46e+16,1.0,1020000.0,6.848571428571427e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.40901190476190474,0.00020450595238095238,8.46e+16,188.7665492066695,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,404.3208586476974,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,211.0895162865163,25,1410000000000.0,independent_header_pow,96,1200.0,10200.0,0.0,600.0,0.12,3,4.117647058823529,1438199999999999600,30921299.999999996,8.58925,1.4381999999999997e+18,1438199999999999600
100,20,8.46e+16,1.0,1020000.0,7.191e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.42946249999999997,0.00021473125,8.46e+16,497.3270572305234,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,481.604612688619,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,280.4852526436939,24,1410000000000.0,independent_header_pow,95,1200.0,10200.0,0.0,600.0,0.125,3,3.9215686274509802,1438199999999999800,30921299.999999996,8.58925,1.4382e+18,1438199999999999800
100,16,8.46e+16,1.0,1020000.0,8.98875e+16,141000000000000.0,3.8222162500000008,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.5368281250000001,0.00026841406250000004,8.46e+16,361.5158182111128,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,620.7034583128028,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,343.21396121770147,20,1410000000000.0,pocol_disjoint_nonce,1,1200.0,10200.0,0.0,600.0,0.15,3,3.1372549019607843,1438199999999999900,30921300.000000004,8.589250000000002,1.4382e+18,1438199999999999900
100,16,8.46e+16,1.0,1020000.0,8.988750000000002e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.536828125,0.0002684140625,8.46e+16,592.5851601566978,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,624.8399907036287,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,596.4482184264707,18,1410000000000.0,independent_header_pow,99,1200.0,10200.0,0.0,600.0,0.05555555555555555,1,3.1372549019607843,1438200000000000400,30921300.0,8.58925,1.4382000000000003e+18,1438200000000000400
100,29,8.46e+16,1.0,1020000.0,4.9593103448275864e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.2961810344827586,0.0001480905172413793,8.46e+16,48.621139756668796,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,359.45036547456175,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,218.57637407582615,31,1410000000000.0,independent_header_pow,98,1200.0,10200.0,0.0,600.0,0.03225806451612903,1,5.686274509803922,1438199999999999900,30921299.999999996,8.58925,1.4382e+18,1438199999999999900
100,16,8.46e+16,1.0,1020000.0,8.988750000000002e+16,141000000000000.0,3.8222162500000008,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.5368281250000001,0.00026841406250000004,8.46e+16,86.57155412969291,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,645.9649576713056,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,534.1714314803485,19,1410000000000.0,pocol_disjoint_nonce,2,1200.0,10200.0,0.0,600.0,0.10526315789473684,2,3.1372549019607843,1438200000000000200,30921300.000000004,8.589250000000002,1.4382000000000003e+18,1438200000000000200
100,12,8.46e+16,1.0,1020000.0,1.1985e+17,141000000000000.0,3.8222162500000008,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.7157708333333335,0.0003578854166666667,8.46e+16,1485.6959309839417,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,761.1340985963394,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,718.6265552393052,16,1410000000000.0,pocol_disjoint_nonce,3,1200.0,10200.0,0.0,600.0,0.1875,3,2.3529411764705883,1438199999999999900,30921300.000000004,8.589250000000002,1.4382e+18,1438199999999999900
100,13,8.46e+16,1.0,1020000.0,1.1063076923076922e+17,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.6607115384615384,0.0003303557692307692,8.46e+16,100.79609877372695,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,802.0824100387666,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,531.4683070865738,17,1410000000000.0,pocol_disjoint_nonce,0,1200.0,10200.0,0.0,600.0,0.17647058823529413,3,2.549019607843137,1438200000000000200,30921300.0,8.58925,1.4381999999999997e+18,1438200000000000200
100,12,8.46e+16,1.0,1020000.0,1.1985000000000002e+17,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.7157708333333334,0.00035788541666666667,8.46e+16,1916.5558243440696,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,747.5001228925775,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,439.66298261114025,17,1410000000000.0,pocol_disjoint_nonce,4,1200.0,10200.0,0.0,600.0,0.23529411764705882,4,2.3529411764705883,1438199999999999600,30921299.999999996,8.58925,1.4382000000000003e+18,1438199999999999600
100,16,8.46e+16,1.0,1020000.0,8.98875e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.536828125,0.0002684140625,8.46e+16,1402.7720276780638,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,484.2554873311887,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,368.1081733988142,21,1410000000000.0,pocol_disjoint_nonce,5,1200.0,10200.0,0.0,600.0,0.19047619047619047,4,3.1372549019607843,1438200000000000000,30921299.999999996,8.58925,1.4382e+18,1438200000000000000
100,20,8.46e+16,1.0,1020000.0,7.191e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.42946249999999997,0.00021473125,8.46e+16,953.0109608738652,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,486.0659575267831,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,381.28241135675853,21,1410000000000.0,pocol_disjoint_nonce,6,1200.0,10200.0,0.0,600.0,0.0,0,3.9215686274509802,1438199999999999700,30921299.999999996,8.58925,1.4382e+18,1438199999999999700
100,23,8.46e+16,1.0,1020000.0,6.253043478260869e+16,141000000000000.0,3.8222162500000008,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.3734456521739131,0.00018672282608695655,8.46e+16,434.37366133885104,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,438.74550631192596,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,353.9259178666373,25,1410000000000.0,pocol_disjoint_nonce,7,1200.0,10200.0,0.0,600.0,0.04,1,4.509803921568627,1438200000000000000,30921300.000000004,8.589250000000002,1.4381999999999997e+18,1438200000000000000
100,20,8.46e+16,1.0,1020000.0,7.191e+16,141000000000000.0,3.8222162500000008,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.4294625000000001,0.00021473125000000005,8.46e+16,313.4943939482574,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,447.2573725058302,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,212.7442420403022,24,1410000000000.0,pocol_disjoint_nonce,8,1200.0,10200.0,0.0,600.0,0.125,3,3.9215686274509802,1438199999999999900,30921300.000000004,8.589250000000002,1.4382e+18,1438199999999999900
100,16,8.46e+16,1.0,1020000.0,8.988750000000002e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.536828125,0.0002684140625,8.46e+16,26.671674499704256,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,639.4506315898332,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,514.6851798798816,19,1410000000000.0,pocol_disjoint_nonce,10,1200.0,10200.0,0.0,600.0,0.10526315789473684,2,3.1372549019607843,1438199999999999800,30921300.0,8.58925,1.4382000000000003e+18,1438199999999999800
100,20,8.46e+16,1.0,1020000.0,7.191e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.42946249999999997,0.00021473125,8.46e+16,707.3452936886405,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,358.41988021007865,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,298.83447291533116,24,1410000000000.0,pocol_disjoint_nonce,11,1200.0,10200.0,0.0,600.0,0.125,3,3.9215686274509802,1438200000000000000,30921300.0,8.58925,1.4382e+18,1438200000000000000
100,17,8.46e+16,1.0,1020000.0,8.46e+16,141000000000000.0,3.8222162500000008,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.5052500000000001,0.00025262500000000003,8.46e+16,954.8334932307517,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,564.8814047414393,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,487.5305500240992,19,1410000000000.0,pocol_disjoint_nonce,9,1200.0,10200.0,0.0,600.0,0.05263157894736842,1,3.3333333333333335,1438200000000000000,30921300.000000004,8.589250000000002,1.4382e+18,1438200000000000000
100,16,8.46e+16,1.0,1020000.0,8.988750000000002e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.536828125,0.0002684140625,8.46e+16,790.1277584680688,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,589.9823578319416,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,489.3915933095095,19,1410000000000.0,pocol_disjoint_nonce,12,1200.0,10200.0,0.0,600.0,0.10526315789473684,2,3.1372549019607843,1438200000000000000,30921299.999999996,8.58925,1.4382000000000003e+18,1438200000000000000
100,13,8.46e+16,1.0,1020000.0,1.1063076923076923e+17,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.6607115384615384,0.0003303557692307692,8.46e+16,109.4750515565227,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,817.5558933780094,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,964.6565799892519,15,1410000000000.0,pocol_disjoint_nonce,13,1200.0,10200.0,0.0,600.0,0.06666666666666667,1,2.549019607843137,1438199999999999900,30921299.999999996,8.58925,1.4382e+18,1438199999999999900
100,18,8.46e+16,1.0,1020000.0,7.990000000000002e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.47718055555555555,0.00023859027777777778,8.46e+16,1207.046262337017,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,514.8128058074951,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,422.8866186964092,21,1410000000000.0,pocol_disjoint_nonce,14,1200.0,10200.0,0.0,600.0,0.09523809523809523,2,3.5294117647058822,1438200000000000000,30921299.999999996,8.58925,1.4382000000000003e+18,1438200000000000000
100,15,8.46e+16,1.0,1020000.0,9.588000000000002e+16,141000000000000.0,3.8222162500000008,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.5726166666666668,0.0002863083333333334,8.46e+16,1882.726301920109,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,578.1772486690625,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,602.3181080252366,18,1410000000000.0,pocol_disjoint_nonce,17,1200.0,10200.0,0.0,600.0,0.1111111111111111,2,2.9411764705882355,1438199999999999900,30921300.000000004,8.589250000000002,1.4382000000000003e+18,1438199999999999900
100,20,8.46e+16,1.0,1020000.0,7.190999999999998e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.42946249999999997,0.00021473125,8.46e+16,1650.9060063340098,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,448.57928490916964,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,309.5707618723609,24,1410000000000.0,pocol_disjoint_nonce,16,1200.0,10200.0,0.0,600.0,0.125,3,3.9215686274509802,1438200000000000200,30921300.0,8.58925,1.4381999999999997e+18,1438200000000000200
100,19,8.46e+16,1.0,1020000.0,7.569473684210526e+16,141000000000000.0,3.8222162500000008,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.4520657894736843,0.00022603289473684216,8.46e+16,153.53335967568512,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,557.4926451515889,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,327.7391494601545,22,1410000000000.0,pocol_disjoint_nonce,15,1200.0,10200.0,0.0,600.0,0.09090909090909091,2,3.7254901960784315,1438200000000000000,30921300.000000004,8.589250000000002,1.4382e+18,1438200000000000000
100,20,8.46e+16,1.0,1020000.0,7.190999999999998e+16,141000000000000.0,3.8222162500000008,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.4294625000000001,0.00021473125000000005,8.46e+16,989.2013828792028,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,462.09415558524836,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,335.2470940920766,22,1410000000000.0,pocol_disjoint_nonce,18,1200.0,10200.0,0.0,600.0,0.045454545454545456,1,3.9215686274509802,1438200000000000200,30921300.000000004,8.589250000000002,1.4381999999999997e+18,1438200000000000200
100,19,8.46e+16,1.0,1020000.0,7.569473684210526e+16,141000000000000.0,3.8222162500000008,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.4520657894736843,0.00022603289473684216,8.46e+16,607.3864730084808,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,531.5454015090123,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,467.8252402740678,21,1410000000000.0,pocol_disjoint_nonce,20,1200.0,10200.0,0.0,600.0,0.047619047619047616,1,3.7254901960784315,1438200000000000000,30921300.000000004,8.589250000000002,1.4382e+18,1438200000000000000
100,20,8.46e+16,1.0,1020000.0,7.191000000000002e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.42946249999999997,0.00021473125,8.46e+16,599.7774201385085,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,475.6446248701697,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,311.51421087680217,22,1410000000000.0,pocol_disjoint_nonce,24,1200.0,10200.0,0.0,600.0,0.045454545454545456,1,3.9215686274509802,1438199999999999800,30921300.0,8.58925,1.4382000000000003e+18,1438199999999999800
100,20,8.46e+16,1.0,1020000.0,7.190999999999998e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.42946249999999997,0.00021473125,8.46e+16,146.21201268848935,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,456.3322596870241,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,333.9174793356033,23,1410000000000.0,pocol_disjoint_nonce,22,1200.0,10200.0,0.0,600.0,0.08695652173913043,2,3.9215686274509802,1438199999999999800,30921300.0,8.58925,1.4381999999999997e+18,1438199999999999800
100,18,8.46e+16,1.0,1020000.0,7.989999999999998e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.47718055555555555,0.00023859027777777778,8.46e+16,737.9726721110695,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,512.2708166893326,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,313.60783411460034,20,1410000000000.0,pocol_disjoint_nonce,19,1200.0,10200.0,0.0,600.0,0.05,1,3.5294117647058822,1438199999999999800,30921300.0,8.58925,1.4381999999999997e+18,1438199999999999800
100,12,8.46e+16,1.0,1020000.0,1.1985000000000002e+17,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.7157708333333334,0.00035788541666666667,8.46e+16,639.7698045399248,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,862.2948489823757,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,511.2603390757034,17,1410000000000.0,pocol_disjoint_nonce,26,1200.0,10200.0,0.0,600.0,0.23529411764705882,4,2.3529411764705883,1438200000000000200,30921300.0,8.58925,1.4382000000000003e+18,1438200000000000200
100,13,8.46e+16,1.0,1020000.0,1.1063076923076923e+17,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.6607115384615384,0.0003303557692307692,8.46e+16,476.11681373561277,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,792.8070563795136,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,555.7732348156919,17,1410000000000.0,pocol_disjoint_nonce,21,1200.0,10200.0,0.0,600.0,0.17647058823529413,3,2.549019607843137,1438199999999999700,30921300.0,8.58925,1.4382e+18,1438199999999999700
100,16,8.46e+16,1.0,1020000.0,8.98875e+16,141000000000000.0,3.82221625,D2_HASHRATE_SCALED_DIFFICULTY,169200000000000000,0,0.536828125,0.0002684140625,8.46e+16,517.2016536974419,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,0.0,0.0,8.46e+16,636.1289352765004,8.46e+16,1368700818407992887940398291139337930539535525082852034084864,352.4961212627695,20,1410000000000.0,pocol_disjoint_nonce,28,1200.0,10200.0,0.0,600.0,0.15,3,3.1372549019607843,1438199999999999700,30921299.999999996,8.58925,1.4382e+18,1438199999999999700
