peer_degree,tx_rate_hz,block_size_mb,seed,comm_energy_kwh,pow_compute_energy_kwh,comm_to_compute_ratio,total_messages
16,10,0.5,20260105,291.52845333333335,482242044.3484006,6.045272425950395e-07,13826528000
16,10,0.5,20260106,291.37812,387241845.9226178,7.524448172840955e-07,13825872000
16,10,0.5,20260107,291.46978666666666,464685894.96426266,6.272404431149832e-07,13826272000
16,10,0.5,20260108,291.51012,457942651.8881643,6.365646851151804e-07,13826448000
16,10,0.5,20260109,291.50645333333335,494488353.8848481,5.895112615760748e-07,13826432000
16,10,0.5,20260110,291.51378666666665,494926902.2306805,5.890037202519958e-07,13826464000
16,10,0.5,20260111,291.3707866666667,386414687.8667808,7.540365203900293e-07,13825840000
16,10,0.5,20260112,291.42945333333336,435116558.00712657,6.697733009015027e-07,13826096000
16,10,0.5,20260113,291.46978666666666,497273025.9042666,5.861363305130882e-07,13826272000
16,10,0.5,20260114,291.4037866666667,411978781.7519651,7.07327172111763e-07,13825984000
16,10,0.5,20260115,291.50645333333335,500841744.5572435,5.820330603453038e-07,13826432000
16,10,0.5,20260116,291.48812,510696029.61518633,5.707663719642361e-07,13826352000
16,10,0.5,20260117,291.42212,397762068.7990887,7.326543752144414e-07,13826064000
16,10,0.5,20260118,291.50645333333335,516142291.6703941,5.647792440916427e-07,13826432000
16,10,0.5,20260119,291.52845333333335,507690339.0915799,5.742249376952314e-07,13826528000
16,10,0.5,20260120,291.43312,471962436.3809922,6.174921933082409e-07,13826112000
16,10,0.5,20260121,291.49912,529009969.7354031,5.510276491495996e-07,13826400000
16,10,0.5,20260122,291.45145333333335,465411312.75627613,6.262233971221901e-07,13826192000
16,10,0.5,20260123,291.4074533333333,400666616.5415463,7.273065468959938e-07,13826000000
16,10,0.5,20260124,291.45145333333335,467774059.2496601,6.230603163434082e-07,13826192000
16,10,0.5,20260125,291.53212,489757304.6412692,5.952583396658831e-07,13826544000
16,10,0.5,20260126,291.52112,552055622.7773468,5.280647600931605e-07,13826496000
16,10,0.5,20260127,291.48812,446496708.98751503,6.528337480045135e-07,13826352000
16,10,0.5,20260128,291.47712,414605142.3820009,7.03023407585824e-07,13826304000
16,10,0.5,20260129,291.4404533333333,450412343.31034666,6.470525456548661e-07,13826144000
16,10,0.5,20260130,291.4477866666667,447144774.754443,6.51797366583832e-07,13826176000
16,10,1.0,20260101,292.02712,549367770.9649522,5.315694429745322e-07,13826464000
16,10,1.0,20260102,292.04812,507498895.64628017,5.754655281132938e-07,13826512000
16,10,1.0,20260103,291.88712,449671040.4439793,6.491125595097417e-07,13826144000
16,10,1.0,20260104,291.89412,437064908.2848787,6.678507344491349e-07,13826160000
16,10,1.0,20260105,292.05512,482242044.3484006,6.056193636011585e-07,13826528000
16,10,1.0,20260106,291.76812,387241845.9226178,7.534519398461492e-07,13825872000
16,10,1.0,20260107,291.94312,464685894.96426266,6.282590523270613e-07,13826272000
16,10,1.0,20260108,292.02012,457942651.8881643,6.376783616812248e-07,13826448000
16,10,1.0,20260109,292.01312,494488353.8848481,5.905358896844745e-07,13826432000
16,10,1.0,20260110,292.02712,494926902.2306805,5.900409104532553e-07,13826464000
16,10,1.0,20260111,291.75412,386414687.8667808,7.550285461731317e-07,13825840000
16,10,1.0,20260112,291.86612,435116558.00712657,6.70776863415112e-07,13826096000
16,10,1.0,20260113,291.94312,497273025.9042666,5.870881885642515e-07,13826272000
16,10,1.0,20260114,291.81712,411978781.7519651,7.083304600276493e-07,13825984000
16,10,1.0,20260115,292.01312,500841744.5572435,5.830446906100984e-07,13826432000
16,10,1.0,20260116,291.97812,510696029.61518633,5.717258468212645e-07,13826352000
16,10,1.0,20260117,291.85212,397762068.7990887,7.337354234936256e-07,13826064000
16,10,1.0,20260118,292.01312,516142291.6703941,5.657608855398312e-07,13826432000
16,10,1.0,20260119,292.05512,507690339.0915799,5.752623154550859e-07,13826528000
16,10,1.0,20260120,291.87312,471962436.3809922,6.184244708923934e-07,13826112000
16,10,1.0,20260121,291.99912,529009969.7354031,5.519728109208419e-07,13826400000
16,10,1.0,20260122,291.90812,465411312.75627613,6.272046080514264e-07,13826192000
16,10,1.0,20260123,291.82412,400666616.5415463,7.283464804703536e-07,13826000000
16,10,1.0,20260124,291.90812,467774059.2496601,6.240365711348756e-07,13826192000
16,10,1.0,20260125,292.06212,489757304.6412692,5.963405083134507e-07,13826544000
16,10,1.0,20260126,292.04112,552055622.7773468,5.290066941638324e-07,13826496000
16,10,1.0,20260127,291.97812,446496708.98751503,6.539311805054409e-07,13826352000
16,10,1.0,20260128,291.95712,414605142.3820009,7.041811356285642e-07,13826304000
16,10,1.0,20260129,291.88712,450412343.31034666,6.480442295491925e-07,13826144000
16,10,1.0,20260130,291.90112,447144774.754443,6.528112067513309e-07,13826176000
16,10,2.0,20260101,293.05378666666667,549367770.9649522,5.334382578576174e-07,13826464000
16,10,2.0,20260102,293.09478666666666,507498895.64628017,5.775279299739595e-07,13826512000
16,10,2.0,20260103,292.78045333333336,449671040.4439793,6.510991969690972e-07,13826144000
16,10,2.0,20260104,292.79412,437064908.2848787,6.69909925161864e-07,13826160000
16,10,2.0,20260105,293.10845333333333,482242044.3484006,6.078036056133965e-07,13826528000
16,10,2.0,20260106,292.54812,387241845.9226178,7.554661849702566e-07,13825872000
16,10,2.0,20260107,292.8897866666667,464685894.96426266,6.302962707512174e-07,13826272000
16,10,2.0,20260108,293.04012,457942651.8881643,6.399057148133132e-07,13826448000
16,10,2.0,20260109,293.02645333333334,494488353.8848481,5.925851459012736e-07,13826432000
16,10,2.0,20260110,293.05378666666667,494926902.2306805,5.921152908557741e-07,13826464000
16,10,2.0,20260111,292.52078666666665,386414687.8667808,7.570125977393366e-07,13825840000
16,10,2.0,20260112,292.73945333333336,435116558.00712657,6.727839884423308e-07,13826096000
16,10,2.0,20260113,292.8897866666667,497273025.9042666,5.889919046665782e-07,13826272000
16,10,2.0,20260114,292.64378666666664,411978781.7519651,7.103370358594221e-07,13825984000
16,10,2.0,20260115,293.02645333333334,500841744.5572435,5.850679511396877e-07,13826432000
16,10,2.0,20260116,292.95812,510696029.61518633,5.736447965353213e-07,13826352000
16,10,2.0,20260117,292.71212,397762068.7990887,7.358975200519941e-07,13826064000
16,10,2.0,20260118,293.02645333333334,516142291.6703941,5.677241684362082e-07,13826432000
16,10,2.0,20260119,293.10845333333333,507690339.0915799,5.773370709747952e-07,13826528000
16,10,2.0,20260120,292.75312,471962436.3809922,6.202890260606985e-07,13826112000
16,10,2.0,20260121,292.99912,529009969.7354031,5.538631344633268e-07,13826400000
16,10,2.0,20260122,292.82145333333335,465411312.75627613,6.29167029909899e-07,13826192000
16,10,2.0,20260123,292.6574533333333,400666616.5415463,7.30426347619073e-07,13826000000
16,10,2.0,20260124,292.82145333333335,467774059.2496601,6.259890807178106e-07,13826192000
16,10,2.0,20260125,293.12212,489757304.6412692,5.985048456085859e-07,13826544000
16,10,2.0,20260126,293.08112,552055622.7773468,5.308905623051764e-07,13826496000
16,10,2.0,20260127,292.95812,446496708.98751503,6.561260455072956e-07,13826352000
16,10,2.0,20260128,292.91712,414605142.3820009,7.06496591714045e-07,13826304000
16,10,2.0,20260129,292.78045333333336,450412343.31034666,6.500275973378453e-07,13826144000
16,10,2.0,20260130,292.8077866666667,447144774.754443,6.54838887086329e-07,13826176000
16,100,0.5,20260101,2910.0558666666666,549367770.9649522,5.297099721658623e-06,138242464000
16,100,0.5,20260102,2910.0668666666666,507498895.64628017,5.734134382619314e-06,138242512000
16,100,0.5,20260103,2909.9825333333333,449671040.4439793,6.4713585523768305e-06,138242144000
16,100,0.5,20260104,2909.9862,437064908.2848787,6.6580183968996945e-06,138242160000
16,100,0.5,20260105,2910.0705333333335,482242044.3484006,6.0344604279898166e-06,138242528000
16,100,0.5,20260106,2909.9202,387241845.9226178,7.514477659476623e-06,138241872000
16,100,0.5,20260107,2910.0118666666667,464685894.96426266,6.2623201999502594e-06,138242272000
16,100,0.5,20260108,2910.0522,457942651.8881643,6.354621453147967e-06,138242448000
16,100,0.5,20260109,2910.048533333333,494488353.8848481,5.884968797487591e-06,138242432000
16,100,0.5,20260110,2910.0558666666666,494926902.2306805,5.87976901952749e-06,138242464000
16,100,0.5,20260111,2909.9128666666666,386414687.8667808,7.530544148647578e-06,138241840000
16,100,0.5,20260112,2909.9715333333334,435116558.00712657,6.6877977401302944e-06,138242096000
16,100,0.5,20260113,2910.0118666666667,497273025.9042666,5.851939910424365e-06,138242272000
16,100,0.5,20260114,2909.9458666666665,411978781.7519651,7.0633391707503545e-06,138241984000
16,100,0.5,20260115,2910.048533333333,500841744.5572435,5.81031546383157e-06,138242432000
16,100,0.5,20260116,2910.0302,510696029.61518633,5.6981649185577804e-06,138242352000
16,100,0.5,20260117,2909.9642,397762068.7990887,7.31584137418049e-06,138242064000
16,100,0.5,20260118,2910.048533333333,516142291.6703941,5.6380741905793596e-06,138242432000
16,100,0.5,20260119,2910.0705333333335,507690339.0915799,5.731979337129752e-06,138242528000
16,100,0.5,20260120,2909.9752,471962436.3809922,6.165692384999299e-06,138242112000
16,100,0.5,20260121,2910.0412,529009969.7354031,5.500919389960696e-06,138242400000
16,100,0.5,20260122,2909.9935333333333,465411312.75627613,6.252519983022462e-06,138242192000
16,100,0.5,20260123,2909.9495333333334,400666616.5415463,7.262770126573778e-06,138242000000
16,100,0.5,20260124,2909.9935333333333,467774059.2496601,6.220938240998553e-06,138242192000
16,100,0.5,20260125,2910.0742,489757304.6412692,5.941869927047911e-06,138242544000
16,100,0.5,20260126,2910.0632,552055622.7773468,5.271322453631953e-06,138242496000
16,100,0.5,20260127,2910.0302,446496708.98751503,6.5174728982859545e-06,138242352000
16,100,0.5,20260128,2910.0192,414605142.3820009,7.01877256823511e-06,138242304000
16,100,0.5,20260129,2909.9825333333333,450412343.31034666,6.4607077859948305e-06,138242144000
16,100,0.5,20260130,2909.989866666667,447144774.754443,6.507936648180081e-06,138242176000
16,100,1.0,20260101,2910.5692,549367770.9649522,5.298034129100165e-06,138242464000
16,100,1.0,20260102,2910.5902,507498895.64628017,5.735165583549647e-06,138242512000
16,100,1.0,20260103,2910.4292,449671040.4439793,6.472351871106508e-06,138242144000
16,100,1.0,20260104,2910.4362,437064908.2848787,6.6590479922560595e-06,138242160000
16,100,1.0,20260105,2910.5972,482242044.3484006,6.035552548995935e-06,138242528000
16,100,1.0,20260106,2910.3102,387241845.9226178,7.515484782038677e-06,138241872000
16,100,1.0,20260107,2910.4852,464685894.96426266,6.2633388091623376e-06,138242272000
16,100,1.0,20260108,2910.5622,457942651.8881643,6.3557351297140105e-06,138242448000
16,100,1.0,20260109,2910.5552,494488353.8848481,5.885993425595991e-06,138242432000
16,100,1.0,20260110,2910.5692,494926902.2306805,5.8808062097287495e-06,138242464000
16,100,1.0,20260111,2910.2962,386414687.8667808,7.5315361744306815e-06,138241840000
16,100,1.0,20260112,2910.4082,435116558.00712657,6.6888013026439035e-06,138242096000
16,100,1.0,20260113,2910.4852,497273025.9042666,5.852891768475529e-06,138242272000
16,100,1.0,20260114,2910.3592,411978781.7519651,7.064342458666241e-06,138241984000
16,100,1.0,20260115,2910.5552,500841744.5572435,5.811327094096364e-06,138242432000
16,100,1.0,20260116,2910.5202,510696029.61518633,5.699124393414808e-06,138242352000
16,100,1.0,20260117,2910.3942,397762068.7990887,7.316922422459675e-06,138242064000
16,100,1.0,20260118,2910.5552,516142291.6703941,5.639055832027548e-06,138242432000
16,100,1.0,20260119,2910.5972,507690339.0915799,5.733016714889607e-06,138242528000
16,100,1.0,20260120,2910.4152,471962436.3809922,6.166624662583453e-06,138242112000
16,100,1.0,20260121,2910.5412,529009969.7354031,5.501864551731939e-06,138242400000
16,100,1.0,20260122,2910.4502,465411312.75627613,6.253501193951699e-06,138242192000
16,100,1.0,20260123,2910.3662,400666616.5415463,7.263810060148137e-06,138242000000
16,100,1.0,20260124,2910.4502,467774059.2496601,6.221914495790021e-06,138242192000
16,100,1.0,20260125,2910.6042,489757304.6412692,5.942952095695479e-06,138242544000
16,100,1.0,20260126,2910.5832,552055622.7773468,5.272264387702625e-06,138242496000
16,100,1.0,20260127,2910.5202,446496708.98751503,6.518570330786882e-06,138242352000
16,100,1.0,20260128,2910.4992,414605142.3820009,7.019930296277851e-06,138242304000
16,100,1.0,20260129,2910.4292,450412343.31034666,6.461699469889157e-06,138242144000
16,100,1.0,20260130,2910.4432,447144774.754443,6.50895048834758e-06,138242176000
16,100,2.0,20260101,2911.5958666666666,549367770.9649522,5.299902943983251e-06,138242464000
16,100,2.0,20260102,2911.6368666666667,507498895.64628017,5.737227985410313e-06,138242512000
16,100,2.0,20260103,2911.3225333333335,449671040.4439793,6.474338508565864e-06,138242144000
16,100,2.0,20260104,2911.3362,437064908.2848787,6.6611071829687885e-06,138242160000
16,100,2.0,20260105,2911.6505333333334,482242044.3484006,6.037736791008173e-06,138242528000
16,100,2.0,20260106,2911.0902,387241845.9226178,7.517499027162784e-06,138241872000
16,100,2.0,20260107,2911.431866666667,464685894.96426266,6.265376027586494e-06,138242272000
16,100,2.0,20260108,2911.5822,457942651.8881643,6.357962482846099e-06,138242448000
16,100,2.0,20260109,2911.568533333333,494488353.8848481,5.88804268181279e-06,138242432000
16,100,2.0,20260110,2911.5958666666666,494926902.2306805,5.882880590131269e-06,138242464000
16,100,2.0,20260111,2911.0628666666667,386414687.8667808,7.533520225996886e-06,138241840000
16,100,2.0,20260112,2911.2815333333333,435116558.00712657,6.6908084276711226e-06,138242096000
16,100,2.0,20260113,2911.431866666667,497273025.9042666,5.854795484577855e-06,138242272000
16,100,2.0,20260114,2911.1858666666667,411978781.7519651,7.066349034498014e-06,138241984000
16,100,2.0,20260115,2911.568533333333,500841744.5572435,5.813350354625954e-06,138242432000
16,100,2.0,20260116,2911.5002,510696029.61518633,5.701043343128865e-06,138242352000
16,100,2.0,20260117,2911.2542,397762068.7990887,7.319084519018043e-06,138242064000
16,100,2.0,20260118,2911.568533333333,516142291.6703941,5.641019114923925e-06,138242432000
16,100,2.0,20260119,2911.6505333333334,507690339.0915799,5.735091470409316e-06,138242528000
16,100,2.0,20260120,2911.2952,471962436.3809922,6.1684892177517575e-06,138242112000
16,100,2.0,20260121,2911.5412,529009969.7354031,5.503754875274423e-06,138242400000
16,100,2.0,20260122,2911.363533333333,465411312.75627613,6.25546361581017e-06,138242192000
16,100,2.0,20260123,2911.1995333333334,400666616.5415463,7.265889927296857e-06,138242000000
16,100,2.0,20260124,2911.363533333333,467774059.2496601,6.223867005372955e-06,138242192000
16,100,2.0,20260125,2911.6642,489757304.6412692,5.945116432990615e-06,138242544000
16,100,2.0,20260126,2911.6232,552055622.7773468,5.274148255843969e-06,138242496000
16,100,2.0,20260127,2911.5002,446496708.98751503,6.520765195788736e-06,138242352000
16,100,2.0,20260128,2911.4592,414605142.3820009,7.022245752363331e-06,138242304000
16,100,2.0,20260129,2911.3225333333335,450412343.31034666,6.46368283767781e-06,138242144000
16,100,2.0,20260130,2911.3498666666665,447144774.754443,6.510978168682577e-06,138242176000
