run_id,protocol,N,seed_index,block_index,interval_s
8XS_N500_POWMT_seed025_MT,POWMT,500,25,2,234.63357169073493
8XS_N500_POWMT_seed025_MT,POWMT,500,25,3,831.5798370088628
8XS_N500_POWMT_seed025_MT,POWMT,500,25,4,71.59002734709975
8XS_N500_POWMT_seed025_MT,POWMT,500,25,5,276.85378673363493
8XS_N500_POWMT_seed025_MT,POWMT,500,25,6,848.8749315585801
8XS_N500_POWMT_seed025_MT,POWMT,500,25,7,2877.1826635630277
8XS_N500_POWMT_seed025_MT,POWMT,500,25,8,18.58598143045765
8XS_N500_POWMT_seed025_MT,POWMT,500,25,9,2784.105376913286
8XS_N500_POWMT_seed026_MT,POWMT,500,26,1,304.15795823660983
8XS_N500_POWMT_seed026_MT,POWMT,500,26,2,147.15060992910094
8XS_N500_POWMT_seed026_MT,POWMT,500,26,3,2784.8194183605815
8XS_N500_POWMT_seed026_MT,POWMT,500,26,4,4393.474247999676
8XS_N500_POWMT_seed026_MT,POWMT,500,26,5,611.6760647581923
8XS_N500_POWMT_seed026_MT,POWMT,500,26,6,588.1319445283407
8XS_N500_POWMT_seed026_MT,POWMT,500,26,7,453.84147474592646
8XS_N500_POWMT_seed027_MT,POWMT,500,27,1,838.5154408013047
8XS_N500_POWMT_seed027_MT,POWMT,500,27,2,47.780000402675
8XS_N500_POWMT_seed027_MT,POWMT,500,27,3,985.4384154722276
8XS_N500_POWMT_seed027_MT,POWMT,500,27,4,1075.2516531564488
8XS_N500_POWMT_seed027_MT,POWMT,500,27,5,158.55281239472788
8XS_N500_POWMT_seed027_MT,POWMT,500,27,6,179.4029990596232
8XS_N500_POWMT_seed027_MT,POWMT,500,27,7,2488.5251046234284
8XS_N500_POWMT_seed027_MT,POWMT,500,27,8,201.23294315596922
8XS_N500_POWMT_seed027_MT,POWMT,500,27,9,3233.7741865400794
8XS_N500_POWMT_seed028_MT,POWMT,500,28,1,1221.2190866958197
8XS_N500_POWMT_seed028_MT,POWMT,500,28,2,431.76341545633886
8XS_N500_POWMT_seed028_MT,POWMT,500,28,3,1918.0399409746221
8XS_N500_POWMT_seed028_MT,POWMT,500,28,4,314.39286291802773
8XS_N500_POWMT_seed028_MT,POWMT,500,28,5,2365.4673014125315
8XS_N500_POWMT_seed028_MT,POWMT,500,28,6,99.17604115473023
8XS_N500_POWMT_seed028_MT,POWMT,500,28,7,1079.4813507987565
8XS_N500_POWMT_seed028_MT,POWMT,500,28,8,1218.6211830179673
8XS_N500_POWMT_seed028_MT,POWMT,500,28,9,307.9980001084623
8XS_N500_POWMT_seed028_MT,POWMT,500,28,10,743.0017935802061
8XS_N500_POWMT_seed029_MT,POWMT,500,29,1,147.61865439040525
8XS_N500_POWMT_seed029_MT,POWMT,500,29,2,40.477297922519085
8XS_N500_POWMT_seed029_MT,POWMT,500,29,3,136.05316490616315
8XS_N500_POWMT_seed029_MT,POWMT,500,29,4,686.6931716278721
8XS_N500_POWMT_seed029_MT,POWMT,500,29,5,1408.6321665659502
8XS_N500_POWMT_seed029_MT,POWMT,500,29,6,95.30964587303833
8XS_N500_POWMT_seed029_MT,POWMT,500,29,7,323.5451049323501
8XS_N500_POWMT_seed029_MT,POWMT,500,29,8,220.73361105029971
8XS_N500_POWMT_seed029_MT,POWMT,500,29,9,25.356827112024803
8XS_N500_POWMT_seed029_MT,POWMT,500,29,10,231.6966965837505
8XS_N500_POWMT_seed029_MT,POWMT,500,29,11,859.9509361536984
8XS_N500_POWMT_seed029_MT,POWMT,500,29,12,309.1671917083704
8XS_N500_POWMT_seed029_MT,POWMT,500,29,13,597.2562053454285
8XS_N500_POWMT_seed029_MT,POWMT,500,29,14,3035.533411354105
8XS_N500_POWMT_seed029_MT,POWMT,500,29,15,357.85706788469815
8XS_N500_POWMT_seed029_MT,POWMT,500,29,16,1013.9380890664652
8XS_N500_POWMT_seed029_MT,POWMT,500,29,17,121.54057934620687
8XS_N500_POWMT_seed030_MT,POWMT,500,30,1,497.3913376067181
8XS_N500_POWMT_seed030_MT,POWMT,500,30,2,443.84538550248607
8XS_N500_POWMT_seed030_MT,POWMT,500,30,3,383.66806316051
8XS_N500_POWMT_seed030_MT,POWMT,500,30,4,129.61699483838015
8XS_N500_POWMT_seed030_MT,POWMT,500,30,5,1647.3815551141993
8XS_N500_POWMT_seed030_MT,POWMT,500,30,6,1176.110367740318
8XS_N500_POWMT_seed030_MT,POWMT,500,30,7,408.0138870410028
8XS_N500_POWMT_seed030_MT,POWMT,500,30,8,22.334357433926925
8XS_N500_POWMT_seed030_MT,POWMT,500,30,9,1203.050411114139
8XS_N500_POWMT_seed030_MT,POWMT,500,30,10,16.906403705400407
8XS_N500_POWMT_seed030_MT,POWMT,500,30,11,293.07848755990017
8XS_N500_POWMT_seed030_MT,POWMT,500,30,12,1411.4915425078134
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,1,136.02755327903148
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,2,20.1744608256341
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,3,100.20810003493733
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,4,36.62721186117534
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,5,252.61420201738093
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,6,746.2533935407952
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,7,258.9441794101401
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,8,1676.6435907079597
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,9,1091.6187063001612
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,10,75.68211376733052
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,11,936.009247775708
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,12,57.44604729502953
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,13,245.32543517094564
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,14,1209.5006187240851
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,15,1345.0365582228815
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,16,228.83441141018466
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,17,260.48999214750984
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,18,538.9546370126263
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,19,227.35460901803708
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,20,82.54041399590642
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,21,119.08629419221143
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,22,6.031208973081448
8XS_N100_POCOL_seed001_tau300,POCOL,100,1,23,247.42536304911118
8XS_N100_POCOL_seed002_tau300,POCOL,100,2,1,350.234787138915
8XS_N100_POCOL_seed002_tau300,POCOL,100,2,2,184.60118707694363
8XS_N100_POCOL_seed002_tau300,POCOL,100,2,3,437.5366350235396
8XS_N100_POCOL_seed002_tau300,POCOL,100,2,4,84.26491983418589
8XS_N100_POCOL_seed002_tau300,POCOL,100,2,5,790.0024497686559
8XS_N100_POCOL_seed002_tau300,POCOL,100,2,6,830.2500949254986
8XS_N100_POCOL_seed002_tau300,POCOL,100,2,7,142.98194586043292
8XS_N100_POCOL_seed002_tau300,POCOL,100,2,8,381.2708684222721
8XS_N100_POCOL_seed002_tau300,POCOL,100,2,9,827.139194528786
8XS_N100_POCOL_seed002_tau300,POCOL,100,2,10,141.34987311110945
8XS_N100_POCOL_seed002_tau300,POCOL,100,2,11,761.9660281059887
8XS_N100_POCOL_seed002_tau300,POCOL,100,2,12,1464.451267785662
8XS_N100_POCOL_seed002_tau300,POCOL,100,2,13,353.7147130907906
8XS_N100_POCOL_seed002_tau300,POCOL,100,2,14,218.3954006996055
8XS_N100_POCOL_seed002_tau300,POCOL,100,2,15,222.89071541578232
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,1,2588.642188312418
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,2,479.731991658447
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,3,64.0276410356355
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,4,136.88325127296775
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,5,2579.8700592386786
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,6,112.11545132534957
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,7,20.89929222028877
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,8,125.82527806789858
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,9,646.4069459515249
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,10,188.28506519861912
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,11,281.53278179450353
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,12,49.21803481743973
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,13,496.17682730005254
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,14,289.0247471229677
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,15,6.6661686656425445
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,16,455.87893465882007
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,17,121.57314489113014
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,18,279.72676501279966
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,19,571.1260849613354
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,20,247.48624647255565
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,21,219.47996121003962
8XS_N100_POCOL_seed003_tau300,POCOL,100,3,22,19.43390431928492
8XS_N100_POCOL_seed004_tau300,POCOL,100,4,1,2098.3642650575944
8XS_N100_POCOL_seed004_tau300,POCOL,100,4,2,235.48691815350776
8XS_N100_POCOL_seed004_tau300,POCOL,100,4,3,606.1657617008836
8XS_N100_POCOL_seed004_tau300,POCOL,100,4,4,3067.1845091160485
8XS_N100_POCOL_seed004_tau300,POCOL,100,4,5,46.53099379080686
8XS_N100_POCOL_seed004_tau300,POCOL,100,4,6,463.2943929911835
8XS_N100_POCOL_seed004_tau300,POCOL,100,4,7,105.95759141868712
8XS_N100_POCOL_seed004_tau300,POCOL,100,4,8,218.67592475360834
8XS_N100_POCOL_seed004_tau300,POCOL,100,4,9,2144.446561674138
8XS_N100_POCOL_seed004_tau300,POCOL,100,4,10,383.4750758158425
8XS_N100_POCOL_seed005_tau300,POCOL,100,5,1,1745.3047171443918
8XS_N100_POCOL_seed005_tau300,POCOL,100,5,2,28.5267146764852
8XS_N100_POCOL_seed005_tau300,POCOL,100,5,3,268.00015172922554
8XS_N100_POCOL_seed005_tau300,POCOL,100,5,4,1594.8602699178987
8XS_N100_POCOL_seed005_tau300,POCOL,100,5,5,75.45128351015819
8XS_N100_POCOL_seed005_tau300,POCOL,100,5,6,133.78854039440012
8XS_N100_POCOL_seed005_tau300,POCOL,100,5,7,708.765150199788
8XS_N100_POCOL_seed005_tau300,POCOL,100,5,8,320.41358570865486
8XS_N100_POCOL_seed005_tau300,POCOL,100,5,9,137.40298056371103
8XS_N100_POCOL_seed005_tau300,POCOL,100,5,10,718.1020287888205
8XS_N100_POCOL_seed005_tau300,POCOL,100,5,11,279.8654747904029
8XS_N100_POCOL_seed005_tau300,POCOL,100,5,12,211.4445737547112
8XS_N100_POCOL_seed005_tau300,POCOL,100,5,13,85.69909270636072
8XS_N100_POCOL_seed005_tau300,POCOL,100,5,14,1521.7722126367235
8XS_N100_POCOL_seed005_tau300,POCOL,100,5,15,443.0408059622778
8XS_N100_POCOL_seed005_tau300,POCOL,100,5,16,1347.3983168342002
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,1,370.74975205676515
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,2,86.8722931003872
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,3,108.26018391726143
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,4,1018.0807260663682
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,5,6.017558083141239
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,6,1274.749246683912
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,7,870.5572346535891
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,8,114.5810631949621
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,9,237.54694837117495
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,10,46.61057367336707
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,11,42.31570335857123
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,12,1240.8848169113135
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,13,598.861652000518
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,14,1986.145937121446
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,15,459.9759514059515
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,16,418.18847598964203
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,17,712.8552058256028
8XS_N100_POCOL_seed006_tau300,POCOL,100,6,18,239.70929511087343
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,1,19.500810851090325
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,2,504.1550327999335
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,3,987.3607063731461
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,4,640.2880071265301
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,5,640.5566006000131
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,6,902.4833748866272
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,7,158.25022670141425
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,8,324.29320309837385
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,9,2044.1184637212218
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,10,1520.3964426368657
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,11,404.3128080323304
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,12,103.88900244636261
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,13,406.84306283505975
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,14,399.68854303171247
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,15,7.196080075766076
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,16,322.79730899646347
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,17,31.778188345322633
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,18,271.78207478739387
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,19,110.4837750976003
8XS_N100_POCOL_seed007_tau300,POCOL,100,7,20,78.28300733323522
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,1,182.37818799798495
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,2,952.6389236248867
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,3,1860.307234163156
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,4,1002.2233895526874
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,5,534.190464609208
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,6,238.04512583038468
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,7,158.22497455200846
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,8,90.23057700784102
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,9,977.7999899815459
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,10,2.723336360164467
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,11,189.25664009307457
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,12,407.0230195530603
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,13,1559.1733086371069
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,14,70.37520125154879
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,15,216.31217374192056
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,16,378.20783490218673
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,17,2.0715424701556913
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,18,642.3083593794981
8XS_N100_POCOL_seed008_tau300,POCOL,100,8,19,528.8424072168709
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,1,192.87458841829087
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,2,289.8025403436641
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,3,179.03584331289812
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,4,1247.7122177594645
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,5,19.57307498116529
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,6,60.470718072431055
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,7,1001.2541406414796
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,8,758.0170467367452
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,9,1.9469427045646626
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,10,65.8512066074918
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,11,53.52740778979023
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,12,574.2511708474394
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,13,94.11946745798923
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,14,420.06920685763725
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,15,109.85594083056185
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,16,609.4883966090929
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,17,952.724003285738
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,18,837.4406856590467
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,19,72.32636068379907
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,20,97.22839458038561
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,21,1397.6379509680737
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,22,482.1942201030506
8XS_N100_POCOL_seed009_tau300,POCOL,100,9,23,40.113507386126
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,1,553.1018366952769
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,2,454.1653671100004
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,3,107.06097226698523
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,4,643.9928448519584
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,5,705.056353149361
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,6,259.76943344752226
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,7,199.0037869323246
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,8,1162.9855535977354
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,9,31.31700844272018
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,10,79.16559564532417
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,11,0.8923650729830115
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,12,3.8112648654359873
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,13,834.0786196263225
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,14,128.78254425472824
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,15,590.0522383113548
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,16,334.0432758379693
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,17,156.700871451666
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,18,2223.128398178169
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,19,117.89315687631097
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,20,608.5418433815703
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,21,288.46410699650005
8XS_N100_POCOL_seed010_tau300,POCOL,100,10,22,9.956476106677655
8XS_N100_POCOL_seed011_tau300,POCOL,100,11,1,100.28352336178634
8XS_N100_POCOL_seed011_tau300,POCOL,100,11,2,788.6045221903947
8XS_N100_POCOL_seed011_tau300,POCOL,100,11,3,1184.6398010068956
8XS_N100_POCOL_seed011_tau300,POCOL,100,11,4,127.06986198571894
8XS_N100_POCOL_seed011_tau300,POCOL,100,11,5,584.0363697981115
8XS_N100_POCOL_seed011_tau300,POCOL,100,11,6,539.9866642824568
8XS_N100_POCOL_seed011_tau300,POCOL,100,11,7,2677.80337859102
8XS_N100_POCOL_seed011_tau300,POCOL,100,11,8,102.84233988862434
8XS_N100_POCOL_seed011_tau300,POCOL,100,11,9,164.7573494367216
8XS_N100_POCOL_seed011_tau300,POCOL,100,11,10,460.320484556868
8XS_N100_POCOL_seed011_tau300,POCOL,100,11,11,1949.1630030826645
8XS_N100_POCOL_seed011_tau300,POCOL,100,11,12,490.2592554194398
8XS_N100_POCOL_seed011_tau300,POCOL,100,11,13,123.33958305660417
8XS_N100_POCOL_seed012_tau300,POCOL,100,12,1,726.248647674413
8XS_N100_POCOL_seed012_tau300,POCOL,100,12,2,74.407792599804
8XS_N100_POCOL_seed012_tau300,POCOL,100,12,3,216.326220205573
8XS_N100_POCOL_seed012_tau300,POCOL,100,12,4,2106.809851878264
8XS_N100_POCOL_seed012_tau300,POCOL,100,12,5,523.2218538317557
8XS_N100_POCOL_seed012_tau300,POCOL,100,12,6,1181.3323712172628
8XS_N100_POCOL_seed012_tau300,POCOL,100,12,7,48.45060940786243
8XS_N100_POCOL_seed012_tau300,POCOL,100,12,8,130.10214521626403
8XS_N100_POCOL_seed012_tau300,POCOL,100,12,9,66.08586245724837
8XS_N100_POCOL_seed012_tau300,POCOL,100,12,10,4006.8336220153205
8XS_N100_POCOL_seed012_tau300,POCOL,100,12,11,480.72436135272073
8XS_N100_POCOL_seed012_tau300,POCOL,100,12,12,229.3317615419328
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,1,1449.5588278331006
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,2,30.689296395254587
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,3,386.1484673030209
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,4,166.9285324611178
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,5,491.0656878993168
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,6,627.3715631970572
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,7,542.4482863868411
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,8,1084.37022341466
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,9,2.242841144882732
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,10,9.272770475863581
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,11,219.21949264125578
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,12,116.28634725390839
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,13,1022.5977061169615
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,14,62.4980611714509
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,15,587.5769826799415
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,16,23.616821276963492
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,17,163.03230788136716
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,18,197.2536956982649
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,19,220.48408039127116
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,20,307.86517671009733
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,21,273.3597614217151
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,22,983.6676371346884
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,23,164.72294546058401
8XS_N100_POCOL_seed013_tau300,POCOL,100,13,24,153.12386322371458
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,1,503.2068802617458
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,2,713.2184212525152
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,3,1907.4074416575752
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,4,10.241556951475104
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,5,8.25138179524265
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,6,162.57949265888374
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,7,207.23481825994486
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,8,132.86376063396028
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,9,75.75008814217244
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,10,582.1528168104455
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,11,637.9894427629024
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,12,651.0464406299097
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,13,970.8343181448781
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,14,186.94535671700305
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,15,732.7106542781221
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,16,308.4824882122648
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,17,39.62283995111375
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,18,717.4034833939158
8XS_N100_POCOL_seed014_tau300,POCOL,100,14,19,666.2513646184179
8XS_N100_POCOL_seed015_tau300,POCOL,100,15,1,26.85284577121109
8XS_N100_POCOL_seed015_tau300,POCOL,100,15,2,939.3834075627831
8XS_N100_POCOL_seed015_tau300,POCOL,100,15,3,63.96079550718139
8XS_N100_POCOL_seed015_tau300,POCOL,100,15,4,64.8939670461923
8XS_N100_POCOL_seed015_tau300,POCOL,100,15,5,7.771393915214276
8XS_N100_POCOL_seed015_tau300,POCOL,100,15,6,995.4887337559189
8XS_N100_POCOL_seed015_tau300,POCOL,100,15,7,400.9617484231467
8XS_N100_POCOL_seed015_tau300,POCOL,100,15,8,835.9876935044349
8XS_N100_POCOL_seed015_tau300,POCOL,100,15,9,2080.940796868745
8XS_N100_POCOL_seed015_tau300,POCOL,100,15,10,1782.5993063856313
8XS_N100_POCOL_seed015_tau300,POCOL,100,15,11,828.0573097049619
8XS_N100_POCOL_seed015_tau300,POCOL,100,15,12,48.97821263635342
8XS_N100_POCOL_seed015_tau300,POCOL,100,15,13,328.39166614014084
8XS_N100_POCOL_seed015_tau300,POCOL,100,15,14,253.53204634917893
8XS_N100_POCOL_seed015_tau300,POCOL,100,15,15,901.5785925077344
8XS_N100_POCOL_seed016_tau300,POCOL,100,16,1,265.012881882225
8XS_N100_POCOL_seed016_tau300,POCOL,100,16,2,23.454723978420873
8XS_N100_POCOL_seed016_tau300,POCOL,100,16,3,587.745384817061
8XS_N100_POCOL_seed016_tau300,POCOL,100,16,4,140.30272878357084
8XS_N100_POCOL_seed016_tau300,POCOL,100,16,5,48.22186373596912
8XS_N100_POCOL_seed016_tau300,POCOL,100,16,6,1247.294851836159
8XS_N100_POCOL_seed016_tau300,POCOL,100,16,7,902.0665555868463
8XS_N100_POCOL_seed016_tau300,POCOL,100,16,8,537.4583162046824
8XS_N100_POCOL_seed016_tau300,POCOL,100,16,9,757.4731663507569
8XS_N100_POCOL_seed016_tau300,POCOL,100,16,10,25.210945529888704
8XS_N100_POCOL_seed016_tau300,POCOL,100,16,11,1854.4120461620078
8XS_N100_POCOL_seed016_tau300,POCOL,100,16,12,184.2344323085963
8XS_N100_POCOL_seed016_tau300,POCOL,100,16,13,931.7303942112649
8XS_N100_POCOL_seed016_tau300,POCOL,100,16,14,195.05191662986
8XS_N100_POCOL_seed016_tau300,POCOL,100,16,15,1250.0212184169795
8XS_N100_POCOL_seed016_tau300,POCOL,100,16,16,99.76244365501407
8XS_N100_POCOL_seed017_tau300,POCOL,100,17,1,13.040611009263479
8XS_N100_POCOL_seed017_tau300,POCOL,100,17,2,1142.5365264846116
8XS_N100_POCOL_seed017_tau300,POCOL,100,17,3,52.806782455671055
8XS_N100_POCOL_seed017_tau300,POCOL,100,17,4,185.31482230004622
8XS_N100_POCOL_seed017_tau300,POCOL,100,17,5,1049.279724521349
8XS_N100_POCOL_seed017_tau300,POCOL,100,17,6,765.4784680317953
8XS_N100_POCOL_seed017_tau300,POCOL,100,17,7,166.1890807987079
8XS_N100_POCOL_seed017_tau300,POCOL,100,17,8,1142.02955150239
8XS_N100_POCOL_seed017_tau300,POCOL,100,17,9,654.6507310934376
